price,date,time
0.14347798946668067,2022-01-30,00:04:01
0.14351684057325917,2022-01-30,00:09:40
0.14365966369423783,2022-01-30,00:13:36
0.14338242008261629,2022-01-30,00:19:01
0.14313298869996646,2022-01-30,00:24:22
0.1428479409998025,2022-01-30,00:28:33
0.14251741637618945,2022-01-30,00:34:09
0.1423941428761295,2022-01-30,00:39:59
0.14161823854961492,2022-01-30,00:45:35
0.14151743735139485,2022-01-30,00:49:33
0.1418757268177226,2022-01-30,00:54:49
0.14187224997270748,2022-01-30,01:00:15
0.1418635160781288,2022-01-30,01:04:29
0.14201746195984577,2022-01-30,01:08:20
0.142320892876702,2022-01-30,01:13:59
0.14244386045905524,2022-01-30,01:19:19
0.1424302457253433,2022-01-30,01:24:07
0.14272516201243388,2022-01-30,01:30:07
0.14282579243273352,2022-01-30,01:34:20
0.14266710660255016,2022-01-30,01:38:47
0.1424120983761774,2022-01-30,01:43:55
0.14224947889571274,2022-01-30,01:49:52
0.14231307083282274,2022-01-30,01:54:55
0.1423139049247042,2022-01-30,01:59:37
0.1425066043186465,2022-01-30,02:05:05
0.14248293617664415,2022-01-30,02:09:38
0.1423947191172593,2022-01-30,02:14:20
0.14246772845666508,2022-01-30,02:18:53
0.14249399813381736,2022-01-30,02:24:32
0.1426607666531099,2022-01-30,02:29:54
0.1427742352235392,2022-01-30,02:35:07
0.14286922770815705,2022-01-30,02:40:25
0.14302350768115343,2022-01-30,02:44:54
0.14273415772289633,2022-01-30,02:50:53
0.14262702785795467,2022-01-30,02:54:17
0.1425923396158062,2022-01-30,02:59:37
0.14251150927127249,2022-01-30,03:04:38
0.14268438784162946,2022-01-30,03:10:14
0.1426859370054014,2022-01-30,03:13:15
0.14276458572081405,2022-01-30,03:20:24
0.1428264974427151,2022-01-30,03:23:50
0.14285235159965975,2022-01-30,03:30:12
0.14280998331372685,2022-01-30,03:34:00
0.14264975075581712,2022-01-30,03:39:10
0.1426015216594456,2022-01-30,03:44:49
0.14228440717089522,2022-01-30,03:49:21
0.14209472564329093,2022-01-30,03:54:14
0.14199328761480648,2022-01-30,03:59:54
0.14193698499635304,2022-01-30,04:05:03
0.14190820576913304,2022-01-30,04:09:46
0.14182971840216133,2022-01-30,04:14:07
0.14195271111389682,2022-01-30,04:19:40
0.1420624482528088,2022-01-30,04:24:08
0.14219859700962909,2022-01-30,04:28:26
0.14240295412222362,2022-01-30,04:34:03
0.14248163391217755,2022-01-30,04:39:24
0.14265410597183337,2022-01-30,04:44:22
0.14296654209970702,2022-01-30,04:49:02
