price,date,time
96.50659249847149,2022-01-30,11:03:30
96.47452075646662,2022-01-30,11:08:47
96.38452804182205,2022-01-30,11:13:46
96.33086607991524,2022-01-30,11:19:57
96.46217085663295,2022-01-30,11:23:44
96.28901076919225,2022-01-30,11:29:39
96.06643711050172,2022-01-30,11:35:01
95.96193570779774,2022-01-30,11:39:53
95.95269837027867,2022-01-30,11:45:07
96.04843839859377,2022-01-30,11:49:55
96.13142778784237,2022-01-30,11:54:29
96.46542022866245,2022-01-30,12:00:36
96.40937702863472,2022-01-30,12:04:28
96.3127735574168,2022-01-30,12:09:41
96.05568353395904,2022-01-30,12:14:52
95.98541560490028,2022-01-30,12:19:30
95.94786719714304,2022-01-30,12:24:33
96.12590371095948,2022-01-30,12:30:41
96.3015489512219,2022-01-30,12:34:09
